Type,Site,Date,Compound,Conc,Volume
TP,7,4/12/2015,Benfluralin,,
TP,7,4/12/2015,Diazinon,,
TP,7,4/12/2015,Malathion,,
TP,7,4/12/2015,Oxadiazon,,
TP,7,4/12/2015,Piperonyl butoxide,,
TP,7,4/12/2015,Propyzamide,,
TP,7,4/12/2015,THPI (Tetrahydrophthalimide),,
TP,7,5/22/2015,Metolachlor,,
TP,7,5/22/2015,Tebuconazole,,
TP,7,5/22/2015,2-Phenylphenol,,
TP,7,5/22/2015,Flutolanil,,
TP,7,5/22/2015,Biphenyl,,
TP,7,5/22/2015,Atrazine,,
TP,7,5/22/2015,Metalaxyl,,
TP,7,5/22/2015,Acetochlor,,
TP,7,5/22/2015,Alachlor,,
TP,7,5/22/2015,Anthraquione,,
TP,7,5/22/2015,Endosulfan Lactone,,
TP,7,5/22/2015,DEA,,
TP,7,5/22/2015,Endosulfan ether,,
TP,7,5/22/2015,Cyprodinil,,
TP,7,5/22/2015,Triadimefon,,
TP,7,5/22/2015,Chlorothalonil,,
TP,7,5/22/2015,Diphenylamine,,
TP,7,5/22/2015,Fipronil,,
TP,7,5/22/2015,Myclobutanil,,
TP,7,5/22/2015,Oxyfluorfen,,
TP,7,5/22/2015,Bifenthrin,,
TP,7,5/22/2015,Fludioxonil,,
TP,7,5/22/2015,Endosulfan sulfate,,
TP,7,5/22/2015,Ethalfluralin,,
TP,7,5/22/2015,Pendimethalin,,
TP,7,5/22/2015,Benfluralin,,
TP,7,5/22/2015,Diazinon,,
TP,7,5/22/2015,Malathion,,
TP,7,5/22/2015,Oxadiazon,,
TP,7,5/22/2015,Piperonyl butoxide,,
TP,7,5/22/2015,Propyzamide,,
TP,7,5/22/2015,THPI (Tetrahydrophthalimide),,
TP,7,6/23/2015,Metolachlor,0.13,
TP,7,6/23/2015,Tebuconazole,,
TP,7,6/23/2015,2-Phenylphenol,,
TP,7,6/23/2015,Flutolanil,0.24,
TP,7,6/23/2015,Biphenyl,,
TP,7,6/23/2015,Atrazine,,
TP,7,6/23/2015,Metalaxyl,,
TP,7,6/23/2015,Acetochlor,0.1,
TP,7,6/23/2015,Alachlor,,
TP,7,6/23/2015,Anthraquione,0.26,
TP,7,6/23/2015,Endosulfan Lactone,,
TP,7,6/23/2015,DEA,,
TP,7,6/23/2015,Endosulfan ether,,
TP,7,6/23/2015,Cyprodinil,,
TP,7,6/23/2015,Triadimefon,,
TP,7,6/23/2015,Chlorothalonil,,
TP,7,6/23/2015,Diphenylamine,,
TP,7,6/23/2015,Fipronil,,
TP,7,6/23/2015,Myclobutanil,,
TP,7,6/23/2015,Oxyfluorfen,,
TP,7,6/23/2015,Bifenthrin,,
TP,7,6/23/2015,Fludioxonil,,
TP,7,6/23/2015,Endosulfan sulfate,,
TP,7,6/23/2015,Ethalfluralin,,
TP,7,6/23/2015,Pendimethalin,,
TP,7,6/23/2015,Benfluralin,,
TP,7,6/23/2015,Diazinon,,
TP,7,6/23/2015,Malathion,,
TP,7,6/23/2015,Oxadiazon,,
TP,7,6/23/2015,Piperonyl butoxide,,
TP,7,6/23/2015,Propyzamide,,
TP,7,6/23/2015,THPI (Tetrahydrophthalimide),,
TP,7,7/17/2015,Metolachlor,0.14,
TP,7,7/17/2015,Tebuconazole,,
TP,7,7/17/2015,2-Phenylphenol,0.17,
TP,7,7/17/2015,Flutolanil,0.26,
TP,7,7/17/2015,Biphenyl,,
TP,7,7/17/2015,Atrazine,,
TP,7,7/17/2015,Metalaxyl,,
TP,7,7/17/2015,Acetochlor,0.08,
TP,7,7/17/2015,Alachlor,,
TP,7,7/17/2015,Anthraquione,,
TP,7,7/17/2015,Endosulfan Lactone,,
TP,7,7/17/2015,DEA,,
TP,7,7/17/2015,Endosulfan ether,,
TP,7,7/17/2015,Cyprodinil,,
TP,7,7/17/2015,Triadimefon,,
TP,7,7/17/2015,Chlorothalonil,,
TP,7,7/17/2015,Diphenylamine,,
TP,7,7/17/2015,Fipronil,,
TP,7,7/17/2015,Myclobutanil,,
TP,7,7/17/2015,Oxyfluorfen,,
TP,7,7/17/2015,Bifenthrin,,
TP,7,7/17/2015,Fludioxonil,,
TP,7,7/17/2015,Endosulfan sulfate,,
TP,7,7/17/2015,Ethalfluralin,,
TP,7,7/17/2015,Pendimethalin,,
TP,7,7/17/2015,Benfluralin,,
TP,7,7/17/2015,Diazinon,,
TP,7,7/17/2015,Malathion,,
TP,7,7/17/2015,Oxadiazon,,
TP,7,7/17/2015,Piperonyl butoxide,,
TP,7,7/17/2015,Propyzamide,,
TP,7,7/17/2015,THPI (Tetrahydrophthalimide),,
TP,7,8/13/2015,Metolachlor,0.11,
TP,7,8/13/2015,Tebuconazole,0.24,
TP,7,8/13/2015,2-Phenylphenol,0.17,
TP,7,8/13/2015,Flutolanil,0.34,
TP,7,8/13/2015,Biphenyl,,
TP,7,8/13/2015,Atrazine,,
TP,7,8/13/2015,Metalaxyl,,
TP,7,8/13/2015,Acetochlor,,
TP,7,8/13/2015,Alachlor,,
TP,7,8/13/2015,Anthraquione,,
TP,7,8/13/2015,Endosulfan Lactone,,
TP,7,8/13/2015,DEA,,
TP,7,8/13/2015,Endosulfan ether,,
TP,7,8/13/2015,Cyprodinil,,
TP,7,8/13/2015,Triadimefon,,
TP,7,8/13/2015,Chlorothalonil,,
TP,7,8/13/2015,Diphenylamine,,
TP,7,8/13/2015,Fipronil,,
TP,7,8/13/2015,Myclobutanil,,
TP,7,8/13/2015,Oxyfluorfen,,
TP,7,8/13/2015,Bifenthrin,,
TP,7,8/13/2015,Fludioxonil,,
TP,7,8/13/2015,Endosulfan sulfate,,
TP,7,8/13/2015,Ethalfluralin,,
TP,7,8/13/2015,Pendimethalin,,
TP,7,8/13/2015,Benfluralin,,
TP,7,8/13/2015,Diazinon,,
TP,7,8/13/2015,Malathion,,
TP,7,8/13/2015,Oxadiazon,,
TP,7,8/13/2015,Piperonyl butoxide,,
TP,7,8/13/2015,Propyzamide,,
TP,7,8/13/2015,THPI (Tetrahydrophthalimide),,
TP,7,9/17/2015,Metolachlor,0.11,
TP,7,9/17/2015,Tebuconazole,,
TP,7,9/17/2015,2-Phenylphenol,,
TP,7,9/17/2015,Flutolanil,0.31,
TP,7,9/17/2015,Biphenyl,,
TP,7,9/17/2015,Atrazine,,
TP,7,9/17/2015,Metalaxyl,,
TP,7,9/17/2015,Acetochlor,,
TP,7,9/17/2015,Alachlor,,
TP,7,9/17/2015,Anthraquione,,
TP,7,9/17/2015,Endosulfan Lactone,,
TP,7,9/17/2015,DEA,,
TP,7,9/17/2015,Endosulfan ether,,
TP,7,9/17/2015,Cyprodinil,,
TP,7,9/17/2015,Triadimefon,,
TP,7,9/17/2015,Chlorothalonil,,
TP,7,9/17/2015,Diphenylamine,,
TP,7,9/17/2015,Fipronil,,
TP,7,9/17/2015,Myclobutanil,,
TP,7,9/17/2015,Oxyfluorfen,,
TP,7,9/17/2015,Bifenthrin,,
TP,7,9/17/2015,Fludioxonil,,
TP,7,9/17/2015,Endosulfan sulfate,,
TP,7,9/17/2015,Ethalfluralin,,
TP,7,9/17/2015,Pendimethalin,,
TP,7,9/17/2015,Benfluralin,,
TP,7,9/17/2015,Diazinon,,
TP,7,9/17/2015,Malathion,,
TP,7,9/17/2015,Oxadiazon,,
TP,7,9/17/2015,Piperonyl butoxide,,
TP,7,9/17/2015,Propyzamide,,
TP,7,9/17/2015,THPI (Tetrahydrophthalimide),,
TP,7,10/8/2015,Metolachlor,,
TP,7,10/8/2015,Tebuconazole,,
TP,7,10/8/2015,2-Phenylphenol,0.2,
TP,7,10/8/2015,Flutolanil,0.17,
TP,7,10/8/2015,Biphenyl,,
TP,7,10/8/2015,Atrazine,,
TP,7,10/8/2015,Metalaxyl,,
TP,7,10/8/2015,Acetochlor,,
TP,7,10/8/2015,Alachlor,,
TP,7,10/8/2015,Anthraquione,,
TP,7,10/8/2015,Endosulfan Lactone,,
TP,7,10/8/2015,DEA,,
TP,7,10/8/2015,Endosulfan ether,,
TP,7,10/8/2015,Cyprodinil,,
TP,7,10/8/2015,Triadimefon,,
TP,7,10/8/2015,Chlorothalonil,,
TP,7,10/8/2015,Diphenylamine,,
TP,7,10/8/2015,Fipronil,,
TP,7,10/8/2015,Myclobutanil,,
TP,7,10/8/2015,Oxyfluorfen,,
TP,7,10/8/2015,Bifenthrin,,
TP,7,10/8/2015,Fludioxonil,,
TP,7,10/8/2015,Endosulfan sulfate,,
TP,7,10/8/2015,Ethalfluralin,,
TP,7,10/8/2015,Pendimethalin,,
TP,7,10/8/2015,Benfluralin,,
TP,7,10/8/2015,Diazinon,,
TP,7,10/8/2015,Malathion,,
TP,7,10/8/2015,Oxadiazon,,
TP,7,10/8/2015,Piperonyl butoxide,,
TP,7,10/8/2015,Propyzamide,,
TP,7,10/8/2015,THPI (Tetrahydrophthalimide),,
TP,7,11/8/2015,Metolachlor,,
TP,7,11/8/2015,Tebuconazole,,
TP,7,11/8/2015,2-Phenylphenol,0.17,
TP,7,11/8/2015,Flutolanil,0.27,
TP,7,11/8/2015,Biphenyl,,
TP,7,11/8/2015,Atrazine,,
TP,7,11/8/2015,Metalaxyl,,
TP,7,11/8/2015,Acetochlor,,
TP,7,11/8/2015,Alachlor,,
TP,7,11/8/2015,Anthraquione,,
TP,7,11/8/2015,Endosulfan Lactone,,
TP,7,11/8/2015,DEA,,
TP,7,11/8/2015,Endosulfan ether,,
TP,7,11/8/2015,Cyprodinil,,
TP,7,11/8/2015,Triadimefon,,
TP,7,11/8/2015,Chlorothalonil,,
TP,7,11/8/2015,Diphenylamine,,
TP,7,11/8/2015,Fipronil,,
TP,7,11/8/2015,Myclobutanil,,
TP,7,11/8/2015,Oxyfluorfen,,
TP,7,11/8/2015,Bifenthrin,,
TP,7,11/8/2015,Fludioxonil,,
TP,7,11/8/2015,Endosulfan sulfate,,
TP,7,11/8/2015,Ethalfluralin,,
TP,7,11/8/2015,Pendimethalin,,
TP,7,11/8/2015,Benfluralin,,
TP,7,11/8/2015,Diazinon,,
TP,7,11/8/2015,Malathion,,
TP,7,11/8/2015,Oxadiazon,,
TP,7,11/8/2015,Piperonyl butoxide,,
TP,7,11/8/2015,Propyzamide,,
TP,7,11/8/2015,THPI (Tetrahydrophthalimide),,
TP,7,12/17/2015,Metolachlor,,
TP,7,12/17/2015,Tebuconazole,0.27,
TP,7,12/17/2015,2-Phenylphenol,,
TP,7,12/17/2015,Flutolanil,,
TP,7,12/17/2015,Biphenyl,,
TP,7,12/17/2015,Atrazine,,
TP,7,12/17/2015,Metalaxyl,,
TP,7,12/17/2015,Acetochlor,,
TP,7,12/17/2015,Alachlor,,
TP,7,12/17/2015,Anthraquione,,
TP,7,12/17/2015,Endosulfan Lactone,,
TP,7,12/17/2015,DEA,,
TP,7,12/17/2015,Endosulfan ether,,
TP,7,12/17/2015,Cyprodinil,,
TP,7,12/17/2015,Triadimefon,,
TP,7,12/17/2015,Chlorothalonil,,
TP,7,12/17/2015,Diphenylamine,,
TP,7,12/17/2015,Fipronil,,
TP,7,12/17/2015,Myclobutanil,,
TP,7,12/17/2015,Oxyfluorfen,,
TP,7,12/17/2015,Bifenthrin,,
TP,7,12/17/2015,Fludioxonil,,
TP,7,12/17/2015,Endosulfan sulfate,,
TP,7,12/17/2015,Ethalfluralin,,
TP,7,12/17/2015,Pendimethalin,,
TP,7,12/17/2015,Benfluralin,,
TP,7,12/17/2015,Diazinon,,
TP,7,12/17/2015,Malathion,,
TP,7,12/17/2015,Oxadiazon,,
TP,7,12/17/2015,Piperonyl butoxide,,
TP,7,12/17/2015,Propyzamide,,
TP,7,12/17/2015,THPI (Tetrahydrophthalimide),,
TP,7,1/17/2016,Metolachlor,,
TP,7,1/17/2016,Tebuconazole,,
TP,7,1/17/2016,2-Phenylphenol,,
TP,7,1/17/2016,Flutolanil,,
TP,7,1/17/2016,Biphenyl,,
TP,7,1/17/2016,Atrazine,0.25,
TP,7,1/17/2016,Metalaxyl,,
TP,7,1/17/2016,Acetochlor,,
TP,7,1/17/2016,Alachlor,,
TP,7,1/17/2016,Anthraquione,,
TP,7,1/17/2016,Endosulfan Lactone,,
TP,7,1/17/2016,DEA,,
TP,7,1/17/2016,Endosulfan ether,,
TP,7,1/17/2016,Cyprodinil,,
TP,7,1/17/2016,Triadimefon,,
TP,7,1/17/2016,Chlorothalonil,,
TP,7,1/17/2016,Diphenylamine,,
TP,7,1/17/2016,Fipronil,,
TP,7,1/17/2016,Myclobutanil,,
TP,7,1/17/2016,Oxyfluorfen,,
TP,7,1/17/2016,Bifenthrin,,
TP,7,1/17/2016,Fludioxonil,,
TP,7,1/17/2016,Endosulfan sulfate,,
TP,7,1/17/2016,Ethalfluralin,,
TP,7,1/17/2016,Pendimethalin,,
TP,7,1/17/2016,Benfluralin,,
TP,7,1/17/2016,Diazinon,,
TP,7,1/17/2016,Malathion,0.11,
TP,7,1/17/2016,Oxadiazon,,
TP,7,1/17/2016,Piperonyl butoxide,,
TP,7,1/17/2016,Propyzamide,,
TP,7,1/17/2016,THPI (Tetrahydrophthalimide),,
TP,8,2/1/2015,Metolachlor,0.19,
TP,8,2/1/2015,Tebuconazole,0.33,
TP,8,2/1/2015,2-Phenylphenol,,
TP,8,2/1/2015,Flutolanil,,
TP,8,2/1/2015,Biphenyl,,
TP,8,2/1/2015,Atrazine,,
TP,8,2/1/2015,Metalaxyl,,
TP,8,2/1/2015,Acetochlor,,
TP,8,2/1/2015,Alachlor,,
TP,8,2/1/2015,Anthraquione,,
TP,8,2/1/2015,Endosulfan Lactone,,
TP,8,2/1/2015,DEA,,
TP,8,2/1/2015,Endosulfan ether,,
TP,8,2/1/2015,Cyprodinil,,
TP,8,2/1/2015,Triadimefon,,
TP,8,2/1/2015,Chlorothalonil,,
TP,8,2/1/2015,Diphenylamine,,
TP,8,2/1/2015,Fipronil,,
TP,8,2/1/2015,Myclobutanil,,
TP,8,2/1/2015,Oxyfluorfen,,
TP,8,2/1/2015,Bifenthrin,,
TP,8,2/1/2015,Fludioxonil,,
TP,8,2/1/2015,Endosulfan sulfate,,
TP,8,2/1/2015,Ethalfluralin,,
TP,8,2/1/2015,Pendimethalin,,
TP,8,2/1/2015,Benfluralin,,
TP,8,2/1/2015,Diazinon,,
TP,8,2/1/2015,Malathion,,
TP,8,2/1/2015,Oxadiazon,,
TP,8,2/1/2015,Piperonyl butoxide,,
TP,8,2/1/2015,Propyzamide,,
TP,8,2/1/2015,THPI (Tetrahydrophthalimide),,
TP,8,3/15/2015,Metolachlor,0.14,
TP,8,3/15/2015,Tebuconazole,0.24,
TP,8,3/15/2015,2-Phenylphenol,,
TP,8,3/15/2015,Flutolanil,,
TP,8,3/15/2015,Biphenyl,,
TP,8,3/15/2015,Atrazine,,
TP,8,3/15/2015,Metalaxyl,,
TP,8,3/15/2015,Acetochlor,,
TP,8,3/15/2015,Alachlor,,
TP,8,3/15/2015,Anthraquione,0.27,
TP,8,3/15/2015,Endosulfan Lactone,,
TP,8,3/15/2015,DEA,,
TP,8,3/15/2015,Endosulfan ether,,
TP,8,3/15/2015,Cyprodinil,,
TP,8,3/15/2015,Triadimefon,0.16,
TP,8,3/15/2015,Chlorothalonil,0.28,
TP,8,3/15/2015,Diphenylamine,,
TP,8,3/15/2015,Fipronil,,
TP,8,3/15/2015,Myclobutanil,,
TP,8,3/15/2015,Oxyfluorfen,,
TP,8,3/15/2015,Bifenthrin,,
TP,8,3/15/2015,Fludioxonil,,
TP,8,3/15/2015,Endosulfan sulfate,,
TP,8,3/15/2015,Ethalfluralin,,
TP,8,3/15/2015,Pendimethalin,,
TP,8,3/15/2015,Benfluralin,,
TP,8,3/15/2015,Diazinon,,
TP,8,3/15/2015,Malathion,,
TP,8,3/15/2015,Oxadiazon,,
TP,8,3/15/2015,Piperonyl butoxide,,
TP,8,3/15/2015,Propyzamide,,
TP,8,3/15/2015,THPI (Tetrahydrophthalimide),,
TP,8,4/12/2015,Metolachlor,0.12,
TP,8,4/12/2015,Tebuconazole,0.28,
TP,8,4/12/2015,2-Phenylphenol,,
TP,8,4/12/2015,Flutolanil,,
TP,8,4/12/2015,Biphenyl,,
TP,8,4/12/2015,Atrazine,,
TP,8,4/12/2015,Metalaxyl,,
TP,8,4/12/2015,Acetochlor,,
TP,8,4/12/2015,Alachlor,,
TP,8,4/12/2015,Anthraquione,,
TP,8,4/12/2015,Endosulfan Lactone,,
TP,8,4/12/2015,DEA,,
TP,8,4/12/2015,Endosulfan ether,,
TP,8,4/12/2015,Cyprodinil,,
TP,8,4/12/2015,Triadimefon,,
TP,8,4/12/2015,Chlorothalonil,,
TP,8,4/12/2015,Diphenylamine,,
TP,8,4/12/2015,Fipronil,,
TP,8,4/12/2015,Myclobutanil,,
TP,8,4/12/2015,Oxyfluorfen,,
TP,8,4/12/2015,Bifenthrin,,
TP,8,4/12/2015,Fludioxonil,,
TP,8,4/12/2015,Endosulfan sulfate,,
TP,8,4/12/2015,Ethalfluralin,,
TP,8,4/12/2015,Pendimethalin,,
TP,8,4/12/2015,Benfluralin,,
TP,8,4/12/2015,Diazinon,,
TP,8,4/12/2015,Malathion,,
TP,8,4/12/2015,Oxadiazon,,
TP,8,4/12/2015,Piperonyl butoxide,,
TP,8,4/12/2015,Propyzamide,,
TP,8,4/12/2015,THPI (Tetrahydrophthalimide),,
TP,8,5/22/2015,Metolachlor,0.69,
TP,8,5/22/2015,Tebuconazole,0.27,
TP,8,5/22/2015,2-Phenylphenol,,
TP,8,5/22/2015,Flutolanil,,
TP,8,5/22/2015,Biphenyl,,
TP,8,5/22/2015,Atrazine,0.17,
TP,8,5/22/2015,Metalaxyl,0.45,
TP,8,5/22/2015,Acetochlor,,
TP,8,5/22/2015,Alachlor,0.08,
TP,8,5/22/2015,Anthraquione,,
TP,8,5/22/2015,Endosulfan Lactone,,
TP,8,5/22/2015,DEA,0.11,
TP,8,5/22/2015,Endosulfan ether,,
TP,8,5/22/2015,Cyprodinil,,
TP,8,5/22/2015,Triadimefon,,
TP,8,5/22/2015,Chlorothalonil,,
TP,8,5/22/2015,Diphenylamine,,
TP,8,5/22/2015,Fipronil,,
TP,8,5/22/2015,Myclobutanil,,
TP,8,5/22/2015,Oxyfluorfen,,
TP,8,5/22/2015,Bifenthrin,,
TP,8,5/22/2015,Fludioxonil,,
TP,8,5/22/2015,Endosulfan sulfate,,
TP,8,5/22/2015,Ethalfluralin,,
TP,8,5/22/2015,Pendimethalin,,
TP,8,5/22/2015,Benfluralin,,
TP,8,5/22/2015,Diazinon,,
TP,8,5/22/2015,Malathion,,
TP,8,5/22/2015,Oxadiazon,,
TP,8,5/22/2015,Piperonyl butoxide,,
TP,8,5/22/2015,Propyzamide,,
TP,8,5/22/2015,THPI (Tetrahydrophthalimide),,
TP,8,6/23/2015,Metolachlor,0.32,
TP,8,6/23/2015,Tebuconazole,0.26,
TP,8,6/23/2015,2-Phenylphenol,,
TP,8,6/23/2015,Flutolanil,,
TP,8,6/23/2015,Biphenyl,,
TP,8,6/23/2015,Atrazine,0.39,
TP,8,6/23/2015,Metalaxyl,0.31,
TP,8,6/23/2015,Acetochlor,0.15,
TP,8,6/23/2015,Alachlor,,
TP,8,6/23/2015,Anthraquione,,
TP,8,6/23/2015,Endosulfan Lactone,0.34,
TP,8,6/23/2015,DEA,0.1,
TP,8,6/23/2015,Endosulfan ether,,
TP,8,6/23/2015,Cyprodinil,,
TP,8,6/23/2015,Triadimefon,,
TP,8,6/23/2015,Chlorothalonil,,
TP,8,6/23/2015,Diphenylamine,,
TP,8,6/23/2015,Fipronil,,
TP,8,6/23/2015,Myclobutanil,,
TP,8,6/23/2015,Oxyfluorfen,,
TP,8,6/23/2015,Bifenthrin,,
TP,8,6/23/2015,Fludioxonil,,
TP,8,6/23/2015,Endosulfan sulfate,,
TP,8,6/23/2015,Ethalfluralin,,
TP,8,6/23/2015,Pendimethalin,,
TP,8,6/23/2015,Benfluralin,,
TP,8,6/23/2015,Diazinon,,
TP,8,6/23/2015,Malathion,,
TP,8,6/23/2015,Oxadiazon,,
TP,8,6/23/2015,Piperonyl butoxide,,
TP,8,6/23/2015,Propyzamide,,
TP,8,6/23/2015,THPI (Tetrahydrophthalimide),,
TP,8,7/17/2015,Metolachlor,0.45,
TP,8,7/17/2015,Tebuconazole,0.3,
TP,8,7/17/2015,2-Phenylphenol,,
TP,8,7/17/2015,Flutolanil,,
TP,8,7/17/2015,Biphenyl,,
TP,8,7/17/2015,Atrazine,0.29,
TP,8,7/17/2015,Metalaxyl,0.34,
TP,8,7/17/2015,Acetochlor,,
TP,8,7/17/2015,Alachlor,,
TP,8,7/17/2015,Anthraquione,,
TP,8,7/17/2015,Endosulfan Lactone,,
TP,8,7/17/2015,DEA,,
TP,8,7/17/2015,Endosulfan ether,,
TP,8,7/17/2015,Cyprodinil,,
TP,8,7/17/2015,Triadimefon,,
TP,8,7/17/2015,Chlorothalonil,,
TP,8,7/17/2015,Diphenylamine,,
TP,8,7/17/2015,Fipronil,,
TP,8,7/17/2015,Myclobutanil,,
TP,8,7/17/2015,Oxyfluorfen,,
TP,8,7/17/2015,Bifenthrin,,
TP,8,7/17/2015,Fludioxonil,,
TP,8,7/17/2015,Endosulfan sulfate,,
TP,8,7/17/2015,Ethalfluralin,,
TP,8,7/17/2015,Pendimethalin,,
TP,8,7/17/2015,Benfluralin,,
TP,8,7/17/2015,Diazinon,,
TP,8,7/17/2015,Malathion,,
TP,8,7/17/2015,Oxadiazon,,
TP,8,7/17/2015,Piperonyl butoxide,,
TP,8,7/17/2015,Propyzamide,,
TP,8,7/17/2015,THPI (Tetrahydrophthalimide),,
TP,8,8/13/2015,Metolachlor,2.2,
TP,8,8/13/2015,Tebuconazole,0.4,
TP,8,8/13/2015,2-Phenylphenol,,
TP,8,8/13/2015,Flutolanil,0.35,
TP,8,8/13/2015,Biphenyl,,
TP,8,8/13/2015,Atrazine,,
TP,8,8/13/2015,Metalaxyl,,
TP,8,8/13/2015,Acetochlor,,
TP,8,8/13/2015,Alachlor,0.13,
TP,8,8/13/2015,Anthraquione,,
TP,8,8/13/2015,Endosulfan Lactone,,
TP,8,8/13/2015,DEA,,
TP,8,8/13/2015,Endosulfan ether,,
TP,8,8/13/2015,Cyprodinil,,
TP,8,8/13/2015,Triadimefon,,
TP,8,8/13/2015,Chlorothalonil,,
TP,8,8/13/2015,Diphenylamine,,
TP,8,8/13/2015,Fipronil,,
TP,8,8/13/2015,Myclobutanil,,
TP,8,8/13/2015,Oxyfluorfen,,
TP,8,8/13/2015,Bifenthrin,,
TP,8,8/13/2015,Fludioxonil,,
TP,8,8/13/2015,Endosulfan sulfate,,
TP,8,8/13/2015,Ethalfluralin,,
TP,8,8/13/2015,Pendimethalin,,
TP,8,8/13/2015,Benfluralin,,
TP,8,8/13/2015,Diazinon,,
TP,8,8/13/2015,Malathion,,
TP,8,8/13/2015,Oxadiazon,,
TP,8,8/13/2015,Piperonyl butoxide,,
TP,8,8/13/2015,Propyzamide,,
TP,8,8/13/2015,THPI (Tetrahydrophthalimide),,
TP,8,9/17/2015,Metolachlor,0.66,
TP,8,9/17/2015,Tebuconazole,0.32,
TP,8,9/17/2015,2-Phenylphenol,,
TP,8,9/17/2015,Flutolanil,0.21,
TP,8,9/17/2015,Biphenyl,,
TP,8,9/17/2015,Atrazine,,
TP,8,9/17/2015,Metalaxyl,,
TP,8,9/17/2015,Acetochlor,,
TP,8,9/17/2015,Alachlor,0.22,
TP,8,9/17/2015,Anthraquione,,
TP,8,9/17/2015,Endosulfan Lactone,,
TP,8,9/17/2015,DEA,,
TP,8,9/17/2015,Endosulfan ether,,
TP,8,9/17/2015,Cyprodinil,,
TP,8,9/17/2015,Triadimefon,,
TP,8,9/17/2015,Chlorothalonil,,
TP,8,9/17/2015,Diphenylamine,,
TP,8,9/17/2015,Fipronil,,
TP,8,9/17/2015,Myclobutanil,,
TP,8,9/17/2015,Oxyfluorfen,,
TP,8,9/17/2015,Bifenthrin,,
TP,8,9/17/2015,Fludioxonil,,
TP,8,9/17/2015,Endosulfan sulfate,,
TP,8,9/17/2015,Ethalfluralin,,
TP,8,9/17/2015,Pendimethalin,,
TP,8,9/17/2015,Benfluralin,,
TP,8,9/17/2015,Diazinon,,
TP,8,9/17/2015,Malathion,,
TP,8,9/17/2015,Oxadiazon,,
TP,8,9/17/2015,Piperonyl butoxide,,
TP,8,9/17/2015,Propyzamide,,
TP,8,9/17/2015,THPI (Tetrahydrophthalimide),,
TP,8,10/8/2015,Metolachlor,0.78,
TP,8,10/8/2015,Tebuconazole,0.34,
TP,8,10/8/2015,2-Phenylphenol,,
TP,8,10/8/2015,Flutolanil,0.19,
TP,8,10/8/2015,Biphenyl,,
TP,8,10/8/2015,Atrazine,,
TP,8,10/8/2015,Metalaxyl,0.41,
TP,8,10/8/2015,Acetochlor,,
TP,8,10/8/2015,Alachlor,0.26,
TP,8,10/8/2015,Anthraquione,,
TP,8,10/8/2015,Endosulfan Lactone,,
TP,8,10/8/2015,DEA,,
TP,8,10/8/2015,Endosulfan ether,,
TP,8,10/8/2015,Cyprodinil,,
TP,8,10/8/2015,Triadimefon,,
TP,8,10/8/2015,Chlorothalonil,,
TP,8,10/8/2015,Diphenylamine,,
TP,8,10/8/2015,Fipronil,,
TP,8,10/8/2015,Myclobutanil,,
TP,8,10/8/2015,Oxyfluorfen,,
TP,8,10/8/2015,Bifenthrin,,
TP,8,10/8/2015,Fludioxonil,,
TP,8,10/8/2015,Endosulfan sulfate,,
TP,8,10/8/2015,Ethalfluralin,,
TP,8,10/8/2015,Pendimethalin,,
TP,8,10/8/2015,Benfluralin,,
TP,8,10/8/2015,Diazinon,,
TP,8,10/8/2015,Malathion,,
TP,8,10/8/2015,Oxadiazon,,
TP,8,10/8/2015,Piperonyl butoxide,,
TP,8,10/8/2015,Propyzamide,,
TP,8,10/8/2015,THPI (Tetrahydrophthalimide),,
TP,8,11/8/2015,Metolachlor,,
TP,8,11/8/2015,Tebuconazole,,
TP,8,11/8/2015,2-Phenylphenol,,
TP,8,11/8/2015,Flutolanil,,
TP,8,11/8/2015,Biphenyl,,
TP,8,11/8/2015,Atrazine,,
TP,8,11/8/2015,Metalaxyl,,
TP,8,11/8/2015,Acetochlor,,
TP,8,11/8/2015,Alachlor,,
TP,8,11/8/2015,Anthraquione,,
TP,8,11/8/2015,Endosulfan Lactone,,
TP,8,11/8/2015,DEA,,
TP,8,11/8/2015,Endosulfan ether,,
TP,8,11/8/2015,Cyprodinil,,
TP,8,11/8/2015,Triadimefon,,
TP,8,11/8/2015,Chlorothalonil,,
TP,8,11/8/2015,Diphenylamine,,
TP,8,11/8/2015,Fipronil,,
TP,8,11/8/2015,Myclobutanil,,
TP,8,11/8/2015,Oxyfluorfen,,
TP,8,11/8/2015,Bifenthrin,,
TP,8,11/8/2015,Fludioxonil,,
TP,8,11/8/2015,Endosulfan sulfate,,
TP,8,11/8/2015,Ethalfluralin,,
TP,8,11/8/2015,Pendimethalin,,
TP,8,11/8/2015,Benfluralin,,
TP,8,11/8/2015,Diazinon,,
TP,8,11/8/2015,Malathion,,
TP,8,11/8/2015,Oxadiazon,,
TP,8,11/8/2015,Piperonyl butoxide,,
TP,8,11/8/2015,Propyzamide,,
TP,8,11/8/2015,THPI (Tetrahydrophthalimide),,
TP,8,12/17/2015,Metolachlor,0.18,
TP,8,12/17/2015,Tebuconazole,,
TP,8,12/17/2015,2-Phenylphenol,,
TP,8,12/17/2015,Flutolanil,,
TP,8,12/17/2015,Biphenyl,,
TP,8,12/17/2015,Atrazine,,
TP,8,12/17/2015,Metalaxyl,,
TP,8,12/17/2015,Acetochlor,,
TP,8,12/17/2015,Alachlor,,
TP,8,12/17/2015,Anthraquione,,
